onet_soc_code,spe_ocupacion,similarity_score
15-1255.01,"Diseñadores de Teatro, Moda, Exhibición y Otros Diseñadores Creativos",0.4644613682699791
15-1255.01,Diseñadores Industriales,0.4246173325641932
15-1299.00,Ayudantes de Otros Oficios,0.5662019435678464
15-1299.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.5070636877686161
15-1299.00,Otras Ocupaciones Profesionales en Diagnóstico y Tratamiento de la Salud n.c.a.,0.4868991907709003
15-1299.01,Administradores de Comunidades Virtuales,0.4695439544063533
15-1299.01,Asistentes Administrativos,0.46561728160009985
15-1299.01,Administradores Ambientales,0.4610754980348068
15-1299.02,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.5303972141836557
15-1299.02,Técnicos en Asistencia y Soporte de Tecnologías de la Información,0.5145075228824981
15-1299.02,Auxiliares de Información y Servicio al Cliente,0.48818012024255864
15-1299.03,Gerentes de Sistemas de Información y Procesamiento de Datos,0.4823602613680779
15-1299.03,Gerentes de Otros Servicios Administrativos,0.4772448487783092
15-1299.03,Gerentes de Servicios de Correo y Mensajería,0.4583939167009057
15-1299.04,Inspectores de Pruebas No destructivas,0.37527860479239983
15-1299.04,Inspectores de Sistemas e Instalaciones de Gas,0.36801578460580714
15-1299.04,Evaluadores de Competencias Laborales,0.36366503640418474
15-1299.05,Ingenieros de Tecnologías de la Información,0.45642717788995674
15-1299.05,Analistas de Sistemas Informáticos,0.4129551359692981
15-1299.05,Ingenieros  de Telecomunicaciones,0.3974176781052583
15-1299.06,Investigadores criminalísticos y judiciales,0.3951295188139402
15-1299.06,Analistas de Sistemas Informáticos,0.39049253106944276
15-1299.06,Técnicos Investigadores Criminalísticos y Judiciales,0.37664721732620565
15-1299.07,Ingenieros en Construcción y Obras Civiles,0.3818750656099056
15-1299.07,Desarrolladores de Aplicaciones Informáticas y Digitales,0.36854103791722503
15-1299.07,Ingenieros  de Telecomunicaciones,0.36766762990015306
15-1299.08,Analistas de Sistemas Informáticos,0.5101695529136401
15-1299.08,Gerentes de Sistemas de Información y Procesamiento de Datos,0.4655870620532596
15-1299.08,Arquitectos,0.46020858663467146
15-1299.09,Ingenieros de Tecnologías de la Información,0.4677639700098283
15-1299.09,Técnicos en Tecnologías de la Información,0.4550032626369828
15-1299.09,Técnicos en Asistencia y Soporte de Tecnologías de la Información,0.4273542780999357
15-2011.00,"Evaluadores, Ajustadores, Analistas y Liquidadores de Seguros",0.4217694091149136
15-2011.00,"Matemáticos, Estadísticos y Actuarios",0.4065757766742306
15-2011.00,Auxiliares de Estadística y Encuestadores,0.3564632211345916
15-2021.00,"Matemáticos, Estadísticos y Actuarios",0.44342921056150086
15-2021.00,Gerentes de Investigación y Desarrollo en Ciencias Naturales y Aplicadas,0.4246851390035473
15-2021.00,Físicos y Astrónomos,0.39285920140033004
15-2031.00,Analistas de Sistemas Informáticos,0.44568297429439707
15-2031.00,"Consultores, Investigadores y Analistas de Política Económica",0.4010718414349465
15-2031.00,"Analistas de Calidad, Textiles",0.3894024849700357
15-2041.00,Auxiliares de Estadística y Encuestadores,0.5152575251305018
15-2041.00,"Matemáticos, Estadísticos y Actuarios",0.4510813268725519
15-2041.00,"Analistas, Asesores y Agentes de Mercado Financiero",0.3888202458319666
15-2041.01,Auxiliares de Estadística y Encuestadores,0.49459883126777276
15-2041.01,Bibliotecólogos,0.4944313064335904
15-2041.01,"Biólogos, Botánicos, Zoólogos y Relacionados",0.47505489302842113
15-2051.00,Analistas de Sistemas Informáticos,0.450876464055687
15-2051.00,Gerentes de Sistemas de Información y Procesamiento de Datos,0.43472871712827443
15-2051.00,Desarrolladores de Aplicaciones Informáticas y Digitales,0.41640069935783414
15-2051.01,"Analistas, Asesores y Agentes de Mercado Financiero",0.5478329523637315
15-2051.01,Analistas de Sistemas Informáticos,0.4647167219003062
15-2051.01,"Analistas, Asistentes y Asesores de Servicios Financieros",0.4639102388171432
15-2051.02,Gerentes de Sistemas de Información y Procesamiento de Datos,0.47160627476218336
15-2051.02,"Evaluadores, Ajustadores, Analistas y Liquidadores de Seguros",0.44699954077330084
15-2051.02,Auxiliares de Laboratorio Clínico,0.4411777738459179
15-2099.00,Ayudantes de Otros Oficios,0.4684826374146698
15-2099.00,Mecánicos de Otros Pequeñas Máquinas y Motores,0.45961163340915023
15-2099.00,"Pintores, Escultores y Otros Artistas Visuales",0.4430758580759004
15-2099.01,Técnicos en Ciencias Biológicas,0.4459989315330646
15-2099.01,Técnicos en Tecnologías de la Información,0.4388382284971084
15-2099.01,Ingenieros de Tecnologías de la Información,0.41653588403135955
17-1011.00,Arquitectos,0.5815016575742346
17-1011.00,Ingenieros en Construcción y Obras Civiles,0.437663353101474
17-1011.00,Diseñadores Industriales,0.4351234673223832
17-1012.00,Urbanistas y Planificadores del Uso del Suelo,0.5130770256913514
17-1012.00,Arquitectos,0.5081836033546258
17-1012.00,Diseñadores Industriales,0.4530183403997039
17-1021.00,Técnicos en Cartografía,0.4814463256588997
17-1021.00,Ingenieros Topográficos,0.4414164050856146
17-1021.00,Topógrafos,0.3901893875590371
17-1022.00,Ingenieros Topográficos,0.49479581095481084
17-1022.00,Topógrafos,0.4335320636976086
17-1022.00,Perforadores y Operarios de Voladura para Minería de Superficie de Canteras y Construcción,0.40996857640924306
17-1022.01,Ingenieros Topográficos,0.5328816201259965
17-1022.01,Topógrafos,0.4885736396647018
17-1022.01,Operarios de exploración geofísica y geológica,0.4829918603464411
17-2011.00,Ensambladores e Inspectores de Ensamble de Aeronaves,0.4796187861912551
17-2011.00,Ingenieros en Construcción y Obras Civiles,0.46647139868885085
17-2011.00,Ingenieros Mecánicos,0.46104074155952796
17-2021.00,Ingenieros Electricistas,0.559987280570788
17-2021.00,Ingenieros en Construcción y Obras Civiles,0.5500139259611462
17-2021.00,Ingenieros Mecánicos,0.5383962688722667
17-2031.00,Ingenieros de Automatización e Instrumentación,0.46061330094420794
17-2031.00,Ingenieros Mecánicos,0.4588597805618986
17-2031.00,Ingenieros en Construcción y Obras Civiles,0.4352931269025621
17-2041.00,Ingenieros Químicos,0.571385308557872
17-2041.00,Obreros y Ayudantes de Planta Química,0.48136192469342887
17-2041.00,Operadores de Máquinas de Planta Química,0.4759672633609945
17-2051.00,Ingenieros en Construcción y Obras Civiles,0.6392374628100242
17-2051.00,Ingenieros Electricistas,0.4347813386805794
17-2051.00,Gerentes de Ingeniería,0.4189341599552228
17-2051.01,Ingenieros en Construcción y Obras Civiles,0.5269129328878195
17-2051.01,Ingenieros Topográficos,0.5006844332723376
17-2051.01,Ingenieros  de Telecomunicaciones,0.4554552195399167
17-2051.02,Ingenieros en Construcción y Obras Civiles,0.5284694431645169
17-2051.02,Operadores de Plantas de Tratamiento de Aguas y Desechos,0.4801556048152904
17-2051.02,Ingenieros Electricistas,0.45601056731901757
17-2061.00,Ingenieros  Electrónicos,0.4442714101523352
17-2061.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.4392048162873438
17-2061.00,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.437192594610947
17-2071.00,Ingenieros Electricistas,0.5944481036454873
17-2071.00,Ingenieros  Electrónicos,0.5738428220534318
17-2071.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.554447677665365
17-2072.00,Ingenieros  Electrónicos,0.577686117596324
17-2072.00,Ingenieros  de Telecomunicaciones,0.47584013495843924
17-2072.00,Auxiliares técnicos en electrónica,0.4625302988933852
17-2072.01,Representante de servicios especializados,0.4790965932991627
17-2072.01,Diseñadores Industriales,0.4734531671854528
17-2072.01,Gerentes de Operación de Instalaciones Físicas,0.4618972352502551
17-2081.00,Ingenieros en Construcción y Obras Civiles,0.5226821699933724
17-2081.00,"Técnicos en Prevención, Gestión y Control Ambiental",0.5053588271587411
17-2081.00,Ingenieros Electricistas,0.49365198384997566
17-2111.00,Ensambladores e Inspectores de Productos Mecánicos,0.5124734137863741
17-2111.00,"Operadores de Máquinas, Tratamiento de Metales y Minerales",0.5106265588332434
17-2111.00,Ingenieros Industriales y de Fabricación,0.5047644715207456
17-2111.02,Instaladores de Tuberías para Sistemas de Extinción de Incendios,0.47958200495291076
17-2111.02,Ingenieros Electricistas,0.46045883390856307
17-2111.02,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.45271887889524276
17-2112.00,Ingenieros Industriales y de Fabricación,0.5892176212992509
17-2112.00,Gerentes de Producción Industrial,0.5369889163394213
17-2112.00,Auxiliares en Automatización e Instrumentación Industrial,0.522682300988294
17-2112.01,Ingenieros Industriales y de Fabricación,0.4533387112904075
17-2112.01,Ingenieros en Construcción y Obras Civiles,0.4487056718720836
17-2112.01,Ingenieros de Tecnologías de la Información,0.44065518358751254
17-2112.02,Ingenieros de Automatización e Instrumentación,0.46340176500510105
17-2112.02,Diseñadores Industriales,0.4558703283961645
17-2112.02,Ingenieros Industriales y de Fabricación,0.44868664086808535
17-2112.03,Ingenieros Industriales y de Fabricación,0.5538693140271375
17-2112.03,Diseñadores Industriales,0.5527904455831059
17-2112.03,Ingenieros Mecánicos,0.5036495176357606
17-2121.00,Ingenieros Navales,0.593100999667635
17-2121.00,Ingenieros Mecánicos,0.5132191963380882
17-2121.00,Ingenieros en Construcción y Obras Civiles,0.4996665091159861
17-2131.00,Ingenieros de Materiales y Metalurgia,0.5537696595409562
17-2131.00,Ingenieros Mecánicos,0.472203596825193
17-2131.00,Ingenieros Industriales y de Fabricación,0.4436576094012025
17-2141.00,Ingenieros Mecánicos,0.5759330061917123
17-2141.00,Ensambladores e Inspectores de Productos Mecánicos,0.4820845678923311
17-2141.00,Mecánicos Industriales,0.47643155509086904
17-2141.01,Ingenieros Mecánicos,0.5229343404585891
17-2141.01,Ingenieros en Construcción y Obras Civiles,0.5190008170618553
17-2141.01,Ingenieros Electricistas,0.5185279938502404
17-2141.02,Mecánicos de Vehículos Automotores,0.4881988108884806
17-2141.02,Ingenieros Mecánicos,0.48305317065426173
17-2141.02,Electricistas de Vehículos Automotores,0.4606583796468063
17-2151.00,Perforadores y Operarios de Voladura para Minería de Superficie de Canteras y Construcción,0.5641401327920403
17-2151.00,Supervisores de Minería y Canteras,0.5618041779611781
17-2151.00,Ingenieros de Minas,0.5347702959908373
17-2161.00,Ingenieros en Construcción y Obras Civiles,0.4882700352640996
17-2161.00,Ingenieros Navales,0.47727748085443983
17-2161.00,Ingenieros de Petróleos,0.474180324763535
17-2171.00,Ingenieros de Petróleos,0.6461484046615618
17-2171.00,"Supervisores de Perforación y Servicios,Pozos de Petróleo y Gas",0.5778910062173451
17-2171.00,Operarios torres de perforación de hidrocarburos,0.543240329585755
17-2199.00,Otros Ingenieros n.c.a.,0.580901292915462
17-2199.00,Ingenieros Mecánicos,0.565649166946172
17-2199.00,Ingenieros Electricistas,0.5615362481481969
17-2199.03,Ingenieros Electricistas,0.5314163869600459
17-2199.03,Ingenieros en Construcción y Obras Civiles,0.5164467066050942
17-2199.03,Ingenieros  Electrónicos,0.4680753441225931
17-2199.05,Ingenieros Mecánicos,0.5879784683285102
17-2199.05,Ingenieros de Automatización e Instrumentación,0.5719817665012419
17-2199.05,Ingenieros  Electrónicos,0.5422707366933434
17-2199.06,Ingenieros Mecánicos,0.5539201326939909
17-2199.06,Ingenieros  Electrónicos,0.49480484373897815
17-2199.06,Ensambladores e Inspectores de Productos Mecánicos,0.4780348593430299
17-2199.07,Ingenieros  de Telecomunicaciones,0.5365280974681101
17-2199.07,Ingenieros de Tecnologías de la Información,0.5194989582085117
17-2199.07,Ingenieros  Electrónicos,0.5115948472980838
17-2199.08,Ingenieros Mecánicos,0.5415614734093254
17-2199.08,Ingenieros de Automatización e Instrumentación,0.5178781263707232
17-2199.08,Ingenieros en Construcción y Obras Civiles,0.5169894590972253
17-2199.09,Ingenieros  Electrónicos,0.5056785097695243
17-2199.09,Ingenieros Mecánicos,0.46877048069675076
17-2199.09,Ingenieros Químicos,0.46564537420757257
17-2199.10,Ingenieros Electricistas,0.5472630911970315
17-2199.10,Ingenieros en Construcción y Obras Civiles,0.5179537071916289
17-2199.10,Ingenieros de Petróleos,0.5154099940473552
17-2199.11,Ingenieros Electricistas,0.4955303518189854
17-2199.11,Ingenieros en Construcción y Obras Civiles,0.47894698485216525
17-2199.11,Ingenieros de Petróleos,0.45204415006874643
17-3011.00,Ingenieros en Construcción y Obras Civiles,0.5861571843292792
17-3011.00,Ingenieros Topográficos,0.5176482819789503
17-3011.00,Arquitectos,0.4943189169763221
17-3012.00,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.5614342981237926
17-3012.00,Ingenieros  Electrónicos,0.5454355341639453
17-3012.00,Ingenieros Electricistas,0.5371799718979302
17-3013.00,Ingenieros Mecánicos,0.5504530057073547
17-3013.00,Ayudantes de Mecánica,0.5471476652910942
17-3013.00,Ensambladores e Inspectores de Productos Mecánicos,0.5246477931252232
17-3019.00,Otros Reparadores,0.4919965700148514
17-3019.00,Escritores,0.4636874756325749
17-3019.00,"Sastres, Modistos, Peleteros y Sombrereros",0.4557634754555463
17-3021.00,Técnicos en Instrumentos de Aeronavegación,0.5406454654756017
17-3021.00,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.5165757035391578
17-3021.00,Ensambladores e Inspectores de Ensamble de Aeronaves,0.504897727885586
17-3022.00,Ingenieros en Construcción y Obras Civiles,0.6494320874552367
17-3022.00,Técnicos en Construcción y Arquitectura,0.5228225460232225
17-3022.00,Técnicos en Mecánica y Construcción Mecánica,0.49256669414020643
17-3023.00,Ingenieros  Electrónicos,0.5713412383365739
17-3023.00,Auxiliares técnicos en electrónica,0.5326921615613225
17-3023.00,Técnicos en Electrónica,0.510253533071613
17-3024.00,Ensambladores e Inspectores de Productos Mecánicos,0.506635814246015
17-3024.00,Operadores de Máquinas e Inspectores de la Fabricación de Productos y Componentes Eléctricos,0.506115230855658
17-3024.00,Ingenieros Mecánicos,0.49995201931443484
17-3024.01,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.5453907462477176
17-3024.01,Auxiliares en Automatización e Instrumentación Industrial,0.5382097041653875
17-3024.01,Ensambladores e Inspectores de Productos Mecánicos,0.5109143886586875
17-3025.00,"Técnicos en Prevención, Gestión y Control Ambiental",0.5391424733246277
17-3025.00,Operadores de Plantas de Tratamiento de Aguas y Desechos,0.48243305039464823
17-3025.00,Técnicos en Recursos Naturales,0.47546054189525316
17-3026.00,Ingenieros Industriales y de Fabricación,0.5829935726070712
17-3026.00,Técnicos en Fabricación Industrial,0.556251777851196
17-3026.00,Mecánicos Industriales,0.534098728681664
17-3026.01,Ingenieros de Automatización e Instrumentación,0.4611856890022257
17-3026.01,Técnicos en Automatización e Instrumentación,0.46042176297853954
17-3026.01,Ensambladores e Inspectores de Productos Mecánicos,0.4566399232403351
17-3027.00,Ingenieros Mecánicos,0.5882898549235469
17-3027.00,Ensambladores e Inspectores de Productos Mecánicos,0.5338164595395286
17-3027.00,Ayudantes de Mecánica,0.5243325782987652
17-3027.01,Ayudantes de Mecánica,0.544888195610708
17-3027.01,Auxiliares en Automatización e Instrumentación Industrial,0.5204421615672662
17-3027.01,Técnicos en Automatización e Instrumentación,0.5083487548864101
17-3028.00,Técnicos en Metrología,0.5675877429076104
