uri,nombre,nombres_alternativos,nombres_ocultos,codigo_isco,codigo_nace,definicion,nota_profesion_regulada,nota_alcance,esquema
http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,vendedor especializado en ferretería y pintura/vendedora especializada en ferretería y pintura,"vendedora especializada en ferretería y pintura
vendedor especializado en ferretería y pintura",,5223,http://data.europa.eu/ux2/nace2.1/4752,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,maestro de educación primaria/maestra de educación primaria,"maestro de educación primaria
profesor de educación primaria
profesora de educación primaria
maestra de educación primaria",,2341,http://data.europa.eu/ux2/nace2.1/852,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/03e02554-15d1-4697-960c-8909e7d36f7e,conductor de tranvía/conductora de tranvía,"conductora de tranvía
conductor de tranvía",,8331,http://data.europa.eu/ux2/nace2.1/4912,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/040f62f5-d570-4d3f-b732-c8ea4afc2738,supervisor de montaje de equipamiento de contenedores/supervisora de montaje de equipamiento de contenedores,"supervisora de montaje de calderas y otros recipientes a presión
supervisor de montaje de calderas y otros recipientes a presión
supervisora de montaje de equipamiento de contenedores
supervisora de líneas de montaje de equipos a presión
supervisor de líneas de producción de equipos a presión
supervisor de líneas de montaje de equipos a presión
supervisor de montaje de equipamiento de contenedores
supervisora de líneas de producción de equipos a presión
operadora de líneas de montaje de equipos a presión
operador de líneas de montaje de equipos a presión",,3122,http://data.europa.eu/ux2/nace2.1/2811,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,almacenero de fábrica textil/almacenera de fábrica textil,"almacenero de fábrica textil
almacenera de fábrica textil",,4321,http://data.europa.eu/ux2/nace2.1/521,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,empleado administrativo/empleada administrativa,"empleada administrativa
asistente administrativa
técnico administrativo
auxiliar administrativa
empleado administrativo
asistente de dirección y administrativo
asistente administrativo
asistente de dirección y administrativa
técnica administrativa
auxiliar administrativo",,3343,http://data.europa.eu/ux2/nace2.1/821,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,molendero de café/molendera de café,"operaria del molino de café
operario del molino de café
responsable del funcionamiento del molino de café
encargado del funcionamiento del molino de café
encargada del funcionamiento del molino de café",,8160,http://data.europa.eu/ux2/nace2.1/1083,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,administrativo de centro médico/administrativa de centro médico,"asistente administrativa
asistente administrativo
responsable de facturación en consultorio médico
auxiliar de enfermería en consultorio médico
secretaria de consultorio médico
administrativa de centro médico
administrativo de centro médico
secretario de consultorio médico",,3344,http://data.europa.eu/ux2/nace2.1/861,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,administrador de seguridad de TIC/administradora de seguridad de TIC,"administradora de seguridad de TIC
gestora de seguridad de TIC
gestor de seguridad de TIC
administrador de seguridad de TIC
responsable de la administración de seguridad de TIC
administradora de seguridad de TI
administradora de seguridad de TICs
administrador de seguridad de TICs
administrador de seguridad de TI",,2529,http://data.europa.eu/ux2/nace2.1/6392,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,capataz de construcción,"peón de reposición de ladrillos
peona de reposición de ladrillos
operadora de fabricación de tejas y ladrillos
capataz de albañilería
encargado de colocación de ladrillos y materiales cerámicos
encargada de colocación de ladrillos y materiales cerámicos
operador de fabricación de tejas y ladrillos",,3123,http://data.europa.eu/ux2/nace2.1/4391,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/047108c3-f987-40a4-bef0-f2b3407ec16a,experto en física médica/experta en física médica,"MPE
especialista en física médica
especialista en seguridad física de radiación médica",,2269,"http://data.europa.eu/ux2/nace2.1/721,
http://data.europa.eu/ux2/nace2.1/861,
http://data.europa.eu/ux2/nace2.1/8691",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/0477b9b0-8d2d-4eec-aaad-bac11092e98b,operador de máquinas mezcladoras de pizarra/operadora de máquinas mezcladoras de pizarra,"operadora de máquinas mezcladoras de pizarra
operador de máquinas mezcladoras de pizarra",,8114,http://data.europa.eu/ux2/nace2.1/2399,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,ingeniero técnico naval/ingeniera técnica naval,"ingeniera técnica naval
ingeniero técnico naval
perita naval
ingeniero técnico marítimo
ingeniera técnica de sistemas marinos
ingeniera técnica en marina civil
ingeniero técnico de sistemas marinos
ingeniero técnico en marina civil
perito naval
ingeniera técnica maritima",,3115,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/301,
http://data.europa.eu/ux2/nace2.1/50",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff,director de casa de subastas/directora de casa de subastas,"subastadora
subastador
directora de casa de subastas
gerente de casa de subastas
director de casa de subastas",,1221,http://data.europa.eu/ux2/nace2.1/4779,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,analista de software,"analista de programación
analizadora de software
analista de requisitos de software
analista de aplicaciones
analizador de software
analistas de software",,2512,"http://data.europa.eu/ux2/nace2.1/621,
http://data.europa.eu/ux2/nace2.1/622",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,director de contabilidad/directora de contabilidad,"directora de contabilidad
jefa de contabilidad
contable jefe
director de contabilidad
jefe de contabilidad",,1211,http://data.europa.eu/ux2/nace2.1/692,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801,director de fábrica de fundición/directora de fábrica de fundición,"director de fundición
directora de fábrica de fundición
director de fábrica de fundición
directora de fundición",,1219,http://data.europa.eu/ux2/nace2.1/245,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,especialista en categorías de contratación,"especialista en mercado
especialista de categoría
especialista en suministros",,2422,http://data.europa.eu/ux2/nace2.1/702,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,técnico de telecomunicación/técnica de telecomunicación,"técnico de telecos
técnica de telecomunicación
técnico de telecomunicación
técnica de telecos
experta en telecomunicaciones
experto en telecomunicaciones",,7422,http://data.europa.eu/ux2/nace2.1/951,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/056f1849-7ff8-4d6f-9b8a-176a610bba44,demostrador de promociones/demostradora de promociones,"demostradora de promociones
demostrador de promociones",,5242,http://data.europa.eu/ux2/nace2.1/7311,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,instructor de navegación/instructora de navegación,"instructora de navegación
instructor de navegación",,2320,http://data.europa.eu/ux2/nace2.1/853,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e,cambista de divisas,"analista financiera
analista financiero
especialista en operaciones con divisas
corredor de cambios
corredora de cambios
operador del mercado de divisas
operadora del mercado de divisas",,3311,http://data.europa.eu/ux2/nace2.1/6612,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,ingeniero técnico aeroespacial/ingeniera técnica aeroespacial,"ingeniera técnica aeroespacial en aeronaves
ingeniero técnico aeronáutico
ingeniero técnico aeroespacial en aeronaves
ingeniero técnico aeroespacial
ingeniera técnica aeroespacial
ingeniera técnica aeronáutica",,3115,http://data.europa.eu/ux2/nace2.1/303,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/05ae3e87-36ad-428f-a086-8a2ed458db3b,operador de sierra de mesa/operadora de sierra de mesa,"operador de sierra para tableros
operadora de sierra circular
operadora de sierra de mesa
operador de sierra ingletadora
técnico en sierra de mesa
operadora de sierra ingletadora
especialista en sierra de mesa
operadora de sierra para tableros
operador de sierra de mesa
técnica en sierra de mesa
operador de sierra circular",,8172,http://data.europa.eu/ux2/nace2.1/1611,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,supervisor de construcción de puentes/supervisora de construcción de puentes,"encargada de obra
encargado de obra
ingeniera de caminos, canales y puertos
ingeniera civil
ingeniero de caminos, canales y puertos
ingeniero civil
supervisora de obra de construcción de puentes
supervisor de obra de construcción de puentes
supervisor de construcción de puentes
supervisora de construcción de puentes",,3123,http://data.europa.eu/ux2/nace2.1/4213,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
