rama_ciiu,empleo,periodo,ano,mes,salario_promedio
78,65617.874688391,2022-03,2022,3,1385376.0
79,35858.472342662004,2022-03,2022,3,1350058.0
80,205338.592872382,2022-03,2022,3,1336863.0
81,449930.16870472,2022-03,2022,3,664962.0
82,184905.499262887,2022-03,2022,3,2070811.0
84,778153.378980825,2022-03,2022,3,3122593.0
85,954538.860132681,2022-03,2022,3,2425364.0
86,800318.314373269,2022-03,2022,3,2472071.0
87,25618.666531474,2022-03,2022,3,1225830.0
88,144462.14886495,2022-03,2022,3,957844.0
90,33279.75764017,2022-03,2022,3,2292395.0
91,5127.592046160001,2022-03,2022,3,1793662.0
92,77665.806988574,2022-03,2022,3,723523.0
93,97022.228983118,2022-03,2022,3,1131509.0
94,155686.091207241,2022-03,2022,3,1973248.0
95,220704.401055162,2022-03,2022,3,681480.0
96,498308.6877581902,2022-03,2022,3,733963.0
97,625620.4635727782,2022-03,2022,3,724945.0
99,13751.925606227,2022-03,2022,3,14565463.0
0,10453.569117108,2022-04,2022,4,979817.0
1,2945564.657175787,2022-04,2022,4,717469.0
2,22772.39125337,2022-04,2022,4,608810.0
3,112171.606175146,2022-04,2022,4,523537.0
5,54954.210569112,2022-04,2022,4,1256672.0
6,29213.468352851,2022-04,2022,4,7373795.0
7,131825.135104093,2022-04,2022,4,789998.0
8,59828.050592453,2022-04,2022,4,654155.0
9,8732.21046346,2022-04,2022,4,3333500.0
10,470783.146730951,2022-04,2022,4,1190129.0
11,56838.194847551,2022-04,2022,4,2814678.0
13,56429.555680896,2022-04,2022,4,1024566.0
14,381663.743059494,2022-04,2022,4,944483.0
15,201749.175960896,2022-04,2022,4,568314.0
16,118939.009137695,2022-04,2022,4,606589.0
17,37107.097920764,2022-04,2022,4,1749441.0
18,63115.144443032,2022-04,2022,4,1604901.0
19,19563.3635318,2022-04,2022,4,1667349.0
20,87480.8582877,2022-04,2022,4,3713863.0
21,50936.328014236,2022-04,2022,4,1848249.0
22,120317.2660989,2022-04,2022,4,1888973.0
23,102757.132406829,2022-04,2022,4,2424286.0
24,19912.171851036,2022-04,2022,4,1549299.0
25,187833.106236819,2022-04,2022,4,1492257.0
26,11255.45796326,2022-04,2022,4,1311571.0
27,19309.801544167,2022-04,2022,4,1231276.0
28,33017.66169238,2022-04,2022,4,2076380.0
29,12916.90903791,2022-04,2022,4,1395516.0
30,12419.89090056,2022-04,2022,4,1289762.0
31,160679.772874607,2022-04,2022,4,992290.0
32,91521.359154763,2022-04,2022,4,1277863.0
33,65608.127292954,2022-04,2022,4,1555113.0
35,88099.244726788,2022-04,2022,4,4295865.0
36,55139.335226228,2022-04,2022,4,1594849.0
37,410.766648022,2022-04,2022,4,1319532.0
38,154818.265338302,2022-04,2022,4,1195790.0
39,2908.19561106,2022-04,2022,4,1466806.0
41,1018068.544146285,2022-04,2022,4,1029500.0
42,232889.944853827,2022-04,2022,4,1819546.0
43,264902.861651562,2022-04,2022,4,1207509.0
45,512925.340424013,2022-04,2022,4,1215655.0
46,516610.170401842,2022-04,2022,4,1773190.0
47,2967838.8590499903,2022-04,2022,4,1081734.0
49,1211139.303369217,2022-04,2022,4,1091551.0
50,8863.544733584,2022-04,2022,4,1385666.0
51,25039.058907755,2022-04,2022,4,3975721.0
52,266851.657879318,2022-04,2022,4,1351652.0
53,126458.141437537,2022-04,2022,4,1451558.0
55,151059.158858074,2022-04,2022,4,1106188.0
56,1374422.6024564675,2022-04,2022,4,842398.0
58,14819.636346104,2022-04,2022,4,3332938.0
59,30845.702560539,2022-04,2022,4,2954194.0
60,47107.382663708,2022-04,2022,4,3037107.0
61,169894.133675037,2022-04,2022,4,2100889.0
62,148322.465420755,2022-04,2022,4,3884896.0
63,7272.60891143,2022-04,2022,4,1361656.0
64,274704.621618903,2022-04,2022,4,3483246.0
65,92109.259594961,2022-04,2022,4,2226647.0
66,12052.857054836,2022-04,2022,4,2026327.0
68,223175.3068050119,2022-04,2022,4,2051891.0
69,214567.07889802,2022-04,2022,4,3086951.0
70,67824.564719219,2022-04,2022,4,3831480.0
71,135731.039577838,2022-04,2022,4,2934552.0
72,9445.615972827,2022-04,2022,4,2209273.0
73,112348.106788504,2022-04,2022,4,2190551.0
74,94675.117996931,2022-04,2022,4,1937625.0
75,37495.43081068,2022-04,2022,4,1481728.0
77,53376.239428169,2022-04,2022,4,1387502.0
78,57393.417084959,2022-04,2022,4,2292397.0
79,31744.710103896,2022-04,2022,4,2289795.0
80,214802.47094326,2022-04,2022,4,1216533.0
81,454287.3949462529,2022-04,2022,4,599354.0
82,245399.680933887,2022-04,2022,4,1616312.0
84,746631.8527453806,2022-04,2022,4,2942683.0
85,1008249.3513243438,2022-04,2022,4,2253129.0
86,784146.20579943,2022-04,2022,4,2368543.0
87,15218.290867321,2022-04,2022,4,1005325.0
88,127870.880458397,2022-04,2022,4,983470.0
90,49806.698762647,2022-04,2022,4,1697070.0
91,15486.571949343,2022-04,2022,4,1713177.0
92,111535.650048414,2022-04,2022,4,845477.0
93,90407.944107518,2022-04,2022,4,1203234.0
94,153357.364034806,2022-04,2022,4,2129279.0
95,176352.431489442,2022-04,2022,4,713298.0
96,502506.8434331707,2022-04,2022,4,771629.0
97,684637.3876083484,2022-04,2022,4,740315.0
99,5677.841898424001,2022-04,2022,4,2492294.0
0,14883.841049143,2022-05,2022,5,1648323.0
1,3403379.284083188,2022-05,2022,5,813738.0
2,25429.540337567,2022-05,2022,5,1523806.0
3,120970.191235066,2022-05,2022,5,395083.0
5,32045.909671623,2022-05,2022,5,2993457.0
6,15053.623866595,2022-05,2022,5,3852429.0
7,103691.108201365,2022-05,2022,5,687266.0
8,55060.385071585,2022-05,2022,5,695834.0
9,16323.855086,2022-05,2022,5,2542967.0
10,486957.384266832,2022-05,2022,5,1408796.0
11,44236.953179764,2022-05,2022,5,1390131.0
12,771.68919886,2022-05,2022,5,878568.0
13,65090.962486041,2022-05,2022,5,1310380.0
14,384938.916673799,2022-05,2022,5,950096.0
15,165979.970233009,2022-05,2022,5,529186.0
16,48894.219127176,2022-05,2022,5,698197.0
17,27283.4872096,2022-05,2022,5,5723279.0
18,45060.571191577,2022-05,2022,5,1326206.0
19,8630.7760155,2022-05,2022,5,8666844.0
20,78269.684713267,2022-05,2022,5,2033627.0
21,65263.62931658,2022-05,2022,5,2459675.0
22,83671.169923302,2022-05,2022,5,1648406.0
23,80096.173846192,2022-05,2022,5,1480446.0
24,19886.391104586,2022-05,2022,5,1814352.0
25,162721.342113056,2022-05,2022,5,1260795.0
26,6625.2077816,2022-05,2022,5,1140109.0
27,33043.530061281,2022-05,2022,5,2602463.0
28,33796.96731297,2022-05,2022,5,3199015.0
29,17161.085324005002,2022-05,2022,5,1351653.0
30,13838.045272444,2022-05,2022,5,6038372.0
31,143764.867831041,2022-05,2022,5,1182432.0
32,107870.668730804,2022-05,2022,5,1043242.0
33,74288.7994586,2022-05,2022,5,1580652.0
35,95938.976772738,2022-05,2022,5,2440943.0
36,55090.133621572,2022-05,2022,5,1923166.0
37,722.51919474,2022-05,2022,5,1200000.0
38,150888.992225581,2022-05,2022,5,846904.0
39,270.994245839,2022-05,2022,5,1046391.0
41,1000947.698765294,2022-05,2022,5,1175051.0
42,236175.103624604,2022-05,2022,5,1918274.0
43,277260.975201696,2022-05,2022,5,1155365.0
45,507864.418897078,2022-05,2022,5,1215230.0
46,494938.146479281,2022-05,2022,5,2300794.0
47,2771465.675301833,2022-05,2022,5,1011300.0
49,1141290.974547058,2022-05,2022,5,1043105.0
50,9387.604073030001,2022-05,2022,5,1301322.0
51,24110.457121824,2022-05,2022,5,2370915.0
52,285710.458551796,2022-05,2022,5,1127504.0
53,198640.181316575,2022-05,2022,5,1586806.0
55,123784.547360072,2022-05,2022,5,1229901.0
56,1276650.953896361,2022-05,2022,5,806195.0
58,30502.00658726,2022-05,2022,5,4117675.0
59,17713.150075,2022-05,2022,5,2183597.0
60,26416.798794276,2022-05,2022,5,2882638.0
61,107912.660847567,2022-05,2022,5,1544498.0
62,140609.97066507,2022-05,2022,5,6485554.0
63,14901.76094236,2022-05,2022,5,3226661.0
64,293471.348250566,2022-05,2022,5,2691813.0
65,127494.910061405,2022-05,2022,5,2433913.0
66,22606.236377821,2022-05,2022,5,2733120.0
68,227849.455287215,2022-05,2022,5,1648946.0
69,234801.903513337,2022-05,2022,5,4208302.0
70,59089.294061481,2022-05,2022,5,2863107.0
71,121564.762671464,2022-05,2022,5,2742587.0
72,16670.755605819,2022-05,2022,5,3025500.0
73,86971.444354838,2022-05,2022,5,2711740.0
74,103236.967053102,2022-05,2022,5,2109301.0
75,20321.626315422,2022-05,2022,5,1885236.0
77,39470.691389444,2022-05,2022,5,1889616.0
78,55747.746462824,2022-05,2022,5,1803959.0
79,42077.573255421,2022-05,2022,5,2177416.0
80,206877.159020302,2022-05,2022,5,1312710.0
81,450514.336793994,2022-05,2022,5,640350.0
82,289087.08931711,2022-05,2022,5,1460788.0
84,842539.815660143,2022-05,2022,5,3654479.0
85,1011907.136859583,2022-05,2022,5,2622632.0
86,811379.435606074,2022-05,2022,5,2339361.0
87,31301.634449004,2022-05,2022,5,2015826.0
88,157939.690222474,2022-05,2022,5,819048.0
90,56555.201296335,2022-05,2022,5,1181961.0
91,19015.334718746,2022-05,2022,5,1253086.0
92,88702.346569066,2022-05,2022,5,1058353.0
93,121007.55135342,2022-05,2022,5,1075787.0
94,175855.081029549,2022-05,2022,5,2061914.0
95,212324.961837127,2022-05,2022,5,752184.0
96,561728.262738816,2022-05,2022,5,1041487.0
97,702816.549774268,2022-05,2022,5,782679.0
98,280.80899688,2022-05,2022,5,200000.0
99,19379.654980098,2022-05,2022,5,5982286.0
0,2344.4161419,2022-06,2022,6,2800000.0
1,3071658.95573617,2022-06,2022,6,837508.0
2,46555.038471024,2022-06,2022,6,802701.0
3,145922.856671288,2022-06,2022,6,568819.0
5,77820.280882053,2022-06,2022,6,1563870.0
6,20033.151600615,2022-06,2022,6,4643954.0
7,224578.076313585,2022-06,2022,6,1052758.0
8,12910.242770036,2022-06,2022,6,808305.0
9,7681.7033574,2022-06,2022,6,3813593.0
10,468230.498972377,2022-06,2022,6,1807309.0
11,49045.895882268,2022-06,2022,6,1358098.0
12,3222.34758183,2022-06,2022,6,2762522.0
13,55008.872141774,2022-06,2022,6,1557150.0
14,369861.799458615,2022-06,2022,6,881804.0
15,179011.951501535,2022-06,2022,6,555934.0
16,64857.271992135,2022-06,2022,6,748380.0
17,54159.316494044,2022-06,2022,6,1489170.0
18,35979.141489588,2022-06,2022,6,1167015.0
19,16928.18413498,2022-06,2022,6,1644470.0
20,79559.269970268,2022-06,2022,6,2906576.0
21,47171.927461142,2022-06,2022,6,2830436.0
22,84462.088862426,2022-06,2022,6,1400309.0
23,121312.881793223,2022-06,2022,6,1950982.0
24,17210.041036495,2022-06,2022,6,1314774.0
25,198248.096234828,2022-06,2022,6,1304965.0
26,7708.808545286,2022-06,2022,6,2100056.0
27,30558.883670296,2022-06,2022,6,2571380.0
28,15240.52600986,2022-06,2022,6,1425828.0
29,36210.20571254,2022-06,2022,6,1554751.0
30,16913.047822977,2022-06,2022,6,1929548.0
31,155807.156957675,2022-06,2022,6,1184981.0
32,76286.705873401,2022-06,2022,6,873220.0
33,75125.148170846,2022-06,2022,6,1474367.0
35,67336.17127412,2022-06,2022,6,3004055.0
36,50058.220134928,2022-06,2022,6,1944184.0
37,579.089510747,2022-06,2022,6,2257698.0
38,194199.261088754,2022-06,2022,6,664025.0
39,1790.288080495,2022-06,2022,6,1026294.0
41,1091215.112259149,2022-06,2022,6,1083087.0
42,239159.066252127,2022-06,2022,6,1723317.0
43,294294.708455829,2022-06,2022,6,1468464.0
45,518180.296432656,2022-06,2022,6,1185500.0
46,491397.933250019,2022-06,2022,6,2473156.0
47,2960642.333727549,2022-06,2022,6,1050069.0
49,1148195.760695384,2022-06,2022,6,1014443.0
50,8076.579881185,2022-06,2022,6,1946721.0
51,15730.279977229,2022-06,2022,6,1639414.0
52,224095.112796444,2022-06,2022,6,1009129.0
53,204818.213039009,2022-06,2022,6,1094125.0
55,133777.428654125,2022-06,2022,6,1641434.0
56,1375432.140312939,2022-06,2022,6,803721.0
58,39516.852062876,2022-06,2022,6,3851670.0
59,31972.617110321,2022-06,2022,6,1823434.0
60,31983.50582865,2022-06,2022,6,2339047.0
61,153704.441781659,2022-06,2022,6,1293606.0
62,200214.021748363,2022-06,2022,6,4563567.0
63,16738.204544454,2022-06,2022,6,5321784.0
64,238719.544691809,2022-06,2022,6,2880092.0
65,139227.463049228,2022-06,2022,6,3111228.0
66,15727.566536725,2022-06,2022,6,3998764.0
68,202627.143762564,2022-06,2022,6,1569426.0
69,196362.97023174,2022-06,2022,6,2808156.0
70,54392.125703584,2022-06,2022,6,2769819.0
71,141973.449520671,2022-06,2022,6,2904127.0
72,15629.690107416,2022-06,2022,6,3268998.0
73,131429.094441459,2022-06,2022,6,2190366.0
74,87600.278000178,2022-06,2022,6,2379441.0
75,12044.722101936,2022-06,2022,6,1700531.0
77,35717.104549497,2022-06,2022,6,1308652.0
78,46741.656306007,2022-06,2022,6,1926085.0
79,18483.672415324,2022-06,2022,6,2170971.0
80,181721.275164421,2022-06,2022,6,1319025.0
81,425835.136817705,2022-06,2022,6,599706.0
82,206397.701036457,2022-06,2022,6,1363921.0
84,761795.03835961,2022-06,2022,6,3323229.0
85,925878.805749863,2022-06,2022,6,2736359.0
86,757791.809606385,2022-06,2022,6,2894061.0
87,24592.569703189,2022-06,2022,6,1074766.0
88,113649.407817581,2022-06,2022,6,799470.0
90,41083.825967173,2022-06,2022,6,2202075.0
91,12762.37702566,2022-06,2022,6,3380056.0
92,92734.684260443,2022-06,2022,6,577706.0
93,117981.718228098,2022-06,2022,6,1117444.0
94,127833.366244318,2022-06,2022,6,1844458.0
95,244029.329212384,2022-06,2022,6,747815.0
96,593901.512852033,2022-06,2022,6,913396.0
97,692978.536004821,2022-06,2022,6,799961.0
98,364.91085424,2022-06,2022,6,
99,3854.747100393,2022-06,2022,6,2138414.0
0,140.4190306,2022-07,2022,7,1000000.0
1,3152778.833149139,2022-07,2022,7,824577.0
2,41112.532451778,2022-07,2022,7,939392.0
3,94339.648081974,2022-07,2022,7,423724.0
5,32246.667600203,2022-07,2022,7,1495124.0
6,23476.74190765,2022-07,2022,7,10610874.0
7,71100.429183147,2022-07,2022,7,2142507.0
8,18282.649586164,2022-07,2022,7,1289432.0
9,11609.668563567,2022-07,2022,7,2745095.0
10,540545.744169135,2022-07,2022,7,1499901.0
11,57767.462348894,2022-07,2022,7,1638241.0
12,6917.5505431,2022-07,2022,7,762354.0
13,67051.3904767,2022-07,2022,7,1121589.0
14,434825.023708392,2022-07,2022,7,1141318.0
15,147324.562211123,2022-07,2022,7,606262.0
16,81601.788440982,2022-07,2022,7,330840.0
17,33492.05578186,2022-07,2022,7,2153101.0
18,36038.518166619004,2022-07,2022,7,2391617.0
19,6604.188675368,2022-07,2022,7,2559826.0
20,77150.974196403,2022-07,2022,7,1793112.0
21,76352.04647015,2022-07,2022,7,2621099.0
22,88353.507558683,2022-07,2022,7,1590955.0
23,69471.28158024,2022-07,2022,7,1425923.0
24,18849.04306227,2022-07,2022,7,2281539.0
25,228453.950426899,2022-07,2022,7,1358136.0
26,17914.51963746,2022-07,2022,7,4760248.0
27,35714.381422305,2022-07,2022,7,1177354.0
28,25945.357764448,2022-07,2022,7,2217200.0
29,22359.38911242,2022-07,2022,7,1236551.0
30,10187.924729792,2022-07,2022,7,1292215.0
31,215861.45343826,2022-07,2022,7,1029270.0
32,95547.106160392,2022-07,2022,7,1348106.0
33,63642.108406755004,2022-07,2022,7,1633342.0
35,82299.23925132,2022-07,2022,7,3161152.0
36,77224.054379659,2022-07,2022,7,1968383.0
37,12724.48211936,2022-07,2022,7,3703119.0
38,177873.76472548,2022-07,2022,7,700262.0
39,315.12142802,2022-07,2022,7,500000.0
41,955371.342058431,2022-07,2022,7,1114739.0
42,187426.237523405,2022-07,2022,7,1961035.0
43,333418.341894814,2022-07,2022,7,1165421.0
45,461351.534694139,2022-07,2022,7,1390165.0
46,446101.984645592,2022-07,2022,7,1627262.0
47,2963835.199617852,2022-07,2022,7,1184616.0
49,1211019.764288791,2022-07,2022,7,1104269.0
50,20045.729992251,2022-07,2022,7,722011.0
51,22900.152114667002,2022-07,2022,7,3118050.0
52,280096.111339416,2022-07,2022,7,1115065.0
53,173247.891060381,2022-07,2022,7,957928.0
55,150051.340760884,2022-07,2022,7,1327404.0
56,1325080.149788778,2022-07,2022,7,883330.0
58,11874.345485972,2022-07,2022,7,3359937.0
59,5042.646705817,2022-07,2022,7,986724.0
60,19366.953312566002,2022-07,2022,7,3960879.0
61,134051.410314365,2022-07,2022,7,1231677.0
62,164176.143224898,2022-07,2022,7,4609918.0
63,5403.73402042,2022-07,2022,7,2015593.0
64,310622.222933832,2022-07,2022,7,3121891.0
65,119486.413687498,2022-07,2022,7,2831753.0
66,11140.545730716,2022-07,2022,7,1588007.0
68,239293.793823019,2022-07,2022,7,1538826.0
69,254670.441723965,2022-07,2022,7,2887403.0
70,75844.245679216,2022-07,2022,7,2688351.0
71,122913.309679073,2022-07,2022,7,3114240.0
72,16597.611388707002,2022-07,2022,7,3703245.0
73,125035.445636405,2022-07,2022,7,2086857.0
74,107970.565673413,2022-07,2022,7,2654904.0
75,25510.194399802,2022-07,2022,7,1685120.0
77,21248.745917965,2022-07,2022,7,960807.0
78,28394.77810272,2022-07,2022,7,1850391.0
79,31057.25432712,2022-07,2022,7,1626625.0
80,190456.079141274,2022-07,2022,7,1552166.0
81,516582.729641865,2022-07,2022,7,565350.0
82,304646.466424941,2022-07,2022,7,1552961.0
84,734702.412947077,2022-07,2022,7,3884338.0
85,973793.38311496,2022-07,2022,7,2534181.0
86,771383.576570586,2022-07,2022,7,2793369.0
87,32801.775647155,2022-07,2022,7,1020241.0
88,180793.979059308,2022-07,2022,7,894008.0
90,48192.345328954,2022-07,2022,7,1519734.0
91,11158.726755581,2022-07,2022,7,2169762.0
92,97778.982470228,2022-07,2022,7,1109279.0
93,90280.00500229301,2022-07,2022,7,1389240.0
94,127306.957142648,2022-07,2022,7,1648773.0
95,219192.136232698,2022-07,2022,7,616555.0
96,477378.925462874,2022-07,2022,7,848009.0
97,653022.84531811,2022-07,2022,7,814376.0
99,12448.236841648,2022-07,2022,7,9468371.0
0,469.02747446,2022-08,2022,8,3525089.0
1,2926856.187921778,2022-08,2022,8,748708.0
2,30263.879677989,2022-08,2022,8,830238.0
3,178107.755808901,2022-08,2022,8,607030.0
5,63872.571517836,2022-08,2022,8,1693829.0
6,43951.014426669004,2022-08,2022,8,11624095.0
7,126578.821104537,2022-08,2022,8,979473.0
8,29963.714927459,2022-08,2022,8,1260929.0
9,15753.49806811,2022-08,2022,8,2783610.0
10,443439.670794393,2022-08,2022,8,1278497.0
11,57262.59154991,2022-08,2022,8,1340026.0
12,2364.28227197,2022-08,2022,8,540112.0
13,80056.586966083,2022-08,2022,8,796609.0
14,381435.143270372,2022-08,2022,8,1020922.0
15,225201.339082127,2022-08,2022,8,525140.0
16,35714.821174837,2022-08,2022,8,948105.0
17,31949.79118186,2022-08,2022,8,2346850.0
18,41956.20985082,2022-08,2022,8,1223607.0
19,8845.10581319,2022-08,2022,8,1875177.0
20,82427.405456641,2022-08,2022,8,2559481.0
21,69296.85350459,2022-08,2022,8,3640336.0
22,76025.316259329,2022-08,2022,8,1253075.0
23,78176.801355968,2022-08,2022,8,2194822.0
24,9891.257945223,2022-08,2022,8,1521322.0
25,193851.319628512,2022-08,2022,8,1260584.0
26,8193.979869107,2022-08,2022,8,1471281.0
27,36455.796478138,2022-08,2022,8,3034509.0
28,15964.813160391,2022-08,2022,8,2930544.0
29,33143.99424857,2022-08,2022,8,1253189.0
30,15494.643606481,2022-08,2022,8,1613281.0
31,133294.118651107,2022-08,2022,8,1441887.0
32,78093.16891685,2022-08,2022,8,1130956.0
33,100477.484967636,2022-08,2022,8,1693974.0
35,72111.309581264,2022-08,2022,8,3656183.0
36,64483.198547515,2022-08,2022,8,1642526.0
37,1773.3620997,2022-08,2022,8,1200000.0
38,160256.336896089,2022-08,2022,8,724438.0
39,9037.832828311,2022-08,2022,8,2235299.0
41,1090868.622211033,2022-08,2022,8,1391617.0
42,299065.924138833,2022-08,2022,8,1848334.0
43,277142.449083798,2022-08,2022,8,1061702.0
45,615754.085520059,2022-08,2022,8,1201641.0
46,437847.01901643,2022-08,2022,8,2423194.0
47,3016869.513765948,2022-08,2022,8,1182791.0
49,1076673.706426109,2022-08,2022,8,1046762.0
50,30370.325598689,2022-08,2022,8,1179594.0
51,25317.833803244,2022-08,2022,8,5068320.0
52,224264.196944763,2022-08,2022,8,1049386.0
53,172509.580192527,2022-08,2022,8,1084484.0
55,168695.680620206,2022-08,2022,8,1243909.0
56,1347472.362354279,2022-08,2022,8,800377.0
58,27694.062949311,2022-08,2022,8,3913256.0
59,10982.98386954,2022-08,2022,8,2050159.0
60,24864.931346477,2022-08,2022,8,2203544.0
61,162229.105473082,2022-08,2022,8,2419400.0
62,132312.21075639,2022-08,2022,8,3121559.0
63,13478.45712221,2022-08,2022,8,1456129.0
64,260836.815395165,2022-08,2022,8,3286243.0
65,119819.349333176,2022-08,2022,8,3414425.0
66,18473.090908598,2022-08,2022,8,2936170.0
68,236811.605092218,2022-08,2022,8,3220056.0
69,233963.71501574,2022-08,2022,8,2187761.0
70,90399.372052292,2022-08,2022,8,3741206.0
71,131769.186673282,2022-08,2022,8,3679072.0
72,15275.398188816,2022-08,2022,8,3625922.0
73,116550.949461273,2022-08,2022,8,3505701.0
74,74372.34663885,2022-08,2022,8,2417234.0
75,19934.358409666,2022-08,2022,8,1221354.0
77,37097.484281998004,2022-08,2022,8,1206030.0
78,59398.6984723,2022-08,2022,8,2237932.0
79,61210.912884806,2022-08,2022,8,3287780.0
80,189542.393248296,2022-08,2022,8,1383781.0
81,531366.525081481,2022-08,2022,8,558971.0
82,244771.015125949,2022-08,2022,8,1705918.0
84,721582.813054058,2022-08,2022,8,3340815.0
85,1013825.275920047,2022-08,2022,8,2580337.0
86,828041.060697293,2022-08,2022,8,2533027.0
87,31311.581352668,2022-08,2022,8,1058232.0
88,174107.855548652,2022-08,2022,8,957416.0
90,58591.307040256,2022-08,2022,8,2078742.0
91,4697.963619846,2022-08,2022,8,1731464.0
92,105291.270400113,2022-08,2022,8,787693.0
93,107522.343217911,2022-08,2022,8,1284905.0
94,148930.261778147,2022-08,2022,8,1741638.0
95,231691.682604188,2022-08,2022,8,760980.0
96,541731.320221666,2022-08,2022,8,885459.0
97,625211.944394254,2022-08,2022,8,808060.0
99,8968.669769933,2022-08,2022,8,8917054.0
0,8337.672247957,2022-09,2022,9,817646.0
1,3096961.540056076,2022-09,2022,9,777218.0
2,29955.594446787,2022-09,2022,9,724179.0
3,122879.682524518,2022-09,2022,9,437320.0
5,39031.813754531,2022-09,2022,9,2653483.0
6,24504.522502088,2022-09,2022,9,7607636.0
7,174958.285413827,2022-09,2022,9,923761.0
8,33150.040852244,2022-09,2022,9,1196387.0
9,18536.70587676,2022-09,2022,9,2847202.0
10,532533.863737155,2022-09,2022,9,1340400.0
11,79396.06412681499,2022-09,2022,9,1486069.0
12,4131.2629321,2022-09,2022,9,414042.0
13,81423.509893623,2022-09,2022,9,903041.0
14,445966.479293908,2022-09,2022,9,855247.0
15,239329.579164651,2022-09,2022,9,625539.0
16,49944.477642311,2022-09,2022,9,676315.0
17,34387.204660316,2022-09,2022,9,1698558.0
18,32167.250396935,2022-09,2022,9,1230550.0
19,5992.793424927,2022-09,2022,9,4029215.0
20,70167.403376331,2022-09,2022,9,1946723.0
21,67840.54622026,2022-09,2022,9,2252055.0
22,99202.342089641,2022-09,2022,9,1518627.0
23,77388.741206718,2022-09,2022,9,2505656.0
24,3629.91194217,2022-09,2022,9,1640054.0
25,168127.506322482,2022-09,2022,9,1124334.0
26,6200.69050457,2022-09,2022,9,2666744.0
27,26920.649425184998,2022-09,2022,9,1539750.0
28,16637.184570190002,2022-09,2022,9,2351063.0
29,23556.196750239,2022-09,2022,9,1195043.0
30,7705.290383147,2022-09,2022,9,1200421.0
31,173050.738883786,2022-09,2022,9,1255313.0
32,88852.962506964,2022-09,2022,9,976425.0
33,92259.770954659,2022-09,2022,9,1412764.0
35,60464.446052474,2022-09,2022,9,1571169.0
36,62198.305725737,2022-09,2022,9,2005422.0
37,4152.6101607,2022-09,2022,9,2174861.0
38,191032.054530346,2022-09,2022,9,573107.0
39,234.47128974,2022-09,2022,9,1200000.0
41,972344.432900622,2022-09,2022,9,1359498.0
42,210844.947685716,2022-09,2022,9,1539438.0
43,305038.839689648,2022-09,2022,9,1163941.0
45,609881.69485825,2022-09,2022,9,1297106.0
46,469439.255566609,2022-09,2022,9,2183257.0
47,2950866.1968198107,2022-09,2022,9,1012168.0
49,1246110.132234818,2022-09,2022,9,1134178.0
50,7854.9148164339995,2022-09,2022,9,1110096.0
51,15351.529487763999,2022-09,2022,9,5517055.0
52,235369.436122507,2022-09,2022,9,1090119.0
53,164812.891329688,2022-09,2022,9,1083034.0
55,154790.423999521,2022-09,2022,9,1174558.0
56,1494898.0374215592,2022-09,2022,9,798002.0
58,36046.663332115,2022-09,2022,9,2480472.0
59,12763.843629286,2022-09,2022,9,4911481.0
60,17804.055427804,2022-09,2022,9,2374788.0
61,140663.892088075,2022-09,2022,9,2320864.0
62,146914.75799607,2022-09,2022,9,5363060.0
63,11371.94689506,2022-09,2022,9,4898735.0
64,263684.086168337,2022-09,2022,9,2822143.0
65,166580.563658074,2022-09,2022,9,3558876.0
66,33334.096214389,2022-09,2022,9,1986615.0
68,240674.898540189,2022-09,2022,9,1838331.0
69,256276.632561367,2022-09,2022,9,2582848.0
70,86808.16808390799,2022-09,2022,9,4396500.0
71,111724.298248669,2022-09,2022,9,3065088.0
72,17289.851169976,2022-09,2022,9,15198486.0
73,125194.664053119,2022-09,2022,9,2647460.0
74,77082.438943784,2022-09,2022,9,1747836.0
75,49719.425386396004,2022-09,2022,9,1617099.0
77,53853.150221666,2022-09,2022,9,975720.0
78,48902.090225375,2022-09,2022,9,3803778.0
79,36172.653422244,2022-09,2022,9,2911316.0
80,198912.836808321,2022-09,2022,9,1369370.0
81,442974.221915371,2022-09,2022,9,524049.0
82,235201.613163257,2022-09,2022,9,1881653.0
84,753361.8634883839,2022-09,2022,9,3516011.0
85,923027.7999618069,2022-09,2022,9,2803168.0
86,760876.485791824,2022-09,2022,9,2686778.0
87,17274.851719019,2022-09,2022,9,1676451.0
88,163597.0542552559,2022-09,2022,9,1022363.0
90,75200.337942072,2022-09,2022,9,1453428.0
91,11799.81330254,2022-09,2022,9,1518052.0
92,68272.11422109,2022-09,2022,9,821408.0
93,94106.74283199,2022-09,2022,9,1130744.0
94,109926.371795103,2022-09,2022,9,2932324.0
95,237410.946937066,2022-09,2022,9,774150.0
96,554867.4149217079,2022-09,2022,9,763070.0
97,671777.8581846548,2022-09,2022,9,759390.0
99,7070.135325974999,2022-09,2022,9,2831351.0
0,5385.73874323,2022-10,2022,10,2297351.0
1,3160678.140716588,2022-10,2022,10,853474.0
2,49217.344309305,2022-10,2022,10,730874.0
3,189314.056264894,2022-10,2022,10,515367.0
5,169250.278557463,2022-10,2022,10,1257250.0
6,28152.854034017,2022-10,2022,10,3853429.0
7,148215.554643552,2022-10,2022,10,1510839.0
8,40354.269275286,2022-10,2022,10,818339.0
9,4636.46354246,2022-10,2022,10,2390985.0
10,516034.005021223,2022-10,2022,10,1152767.0
11,67789.718168727,2022-10,2022,10,1718842.0
12,4803.3133938500005,2022-10,2022,10,429912.0
13,90848.082484829,2022-10,2022,10,871152.0
