uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/5195eebc-f400-467c-97a3-6f9fbf136169,energía geotérmica,"Disciplina de ingeniería centrada en los sistemas geotérmicos que aprovechan las fuentes de calor naturales para producir energía renovable.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/519e5731-4d6c-4f98-938e-0976a202c6ba,tratamiento de materiales peligrosos,"Los métodos aplicados en el tratamiento y la eliminación de residuos peligrosos, como el amianto, los productos químicos peligrosos y los diversos contaminantes, así como la normativa y la legislación en materia de medio ambiente.",knowledge,cross-sector
http://data.europa.eu/esco/skill/5206a9b8-8337-4f0b-ae00-163a2f55d8cf,ocuparse del tratamiento de aguas residuales,Realizar el tratamiento de las aguas residuales con arreglo a la normativa en materia de control de residuos biológicos y de residuos químicos.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/52242966-692f-4a4f-8279-cadbc7874183,inspeccionar turbinas eólicas,"Llevar a cabo inspecciones rutinarias de las turbinas eólicas, elevando las turbinas e inspeccionando minuciosamente todas las piezas para identificar cualquier problema y evaluar si deben efectuarse reparaciones.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/5354a726-ee64-4f34-90f8-8436f9f374b8,analizar datos de carácter ecológico,"Analizar e interpretar los datos ecológicos y biológicos, con el empleo de programas de software especializados.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/5368a46a-54b5-4874-a06f-964d557c1cfb,estrategias para zonas verdes,"La visión de la autoridad sobre cómo utilizar su espacio verde. Esto incluye los objetivos que quiere lograr, los recursos, los métodos, el marco legislativo y el tiempo necesario para alcanzar estos objetivos. ",knowledge,cross-sector
http://data.europa.eu/esco/skill/538f8bc6-a5bf-422b-8112-5ad3fe9de9a0,sostenibilidad urbana,"Rama de la ordenación urbana que tiene por objeto mejorar las condiciones sociales, económicas y medioambientales de una ciudad.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/53af2b85-fac4-4c3f-afe2-44aa4a545ff3,proteger ríos y arroyos,Proteger y gestionar el flujo de los ríos y arroyos como hábitats para la trucha y el salmón.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/53d89f4e-c819-490d-ad32-fed731f32639,buscar emplazamientos para parques energéticos en alta mar,"Realizar investigaciones sobre el terreno y utilizar información oceanográfica para evaluar diversos emplazamientos que podrían ser apropiados para construir parques energéticos marinos, así como realizar investigaciones adicionales sobre el emplazamiento que faciliten la elaboración de los planes de construcción.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/5483c363-e942-4787-8686-0f29c593357f,evitar la contaminación,Evitar la mezcla o contaminación de materiales.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/54c8490d-067a-40f1-96ca-4960a30d6eb5,actuar como observador en distintos tipos de auditorías en el sector alimentario,"Participar como observador en auditorías relativas a la eficiencia, la seguridad, el medio ambiente, la calidad y la seguridad alimentaria de forma periódica.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/55116536-a3e0-4c32-818d-cc567fd3023e,minimizar los riesgos de las operaciones forestales,"Evaluar los riesgos y peligros, realizar acciones eficientes para minimizar los riesgos y restaurar los árboles a su estado original o para replantar nuevos árboles.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/555343c3-e580-4b3d-82dc-51af4e1b3b75,definir perfiles energéticos,"Definir el perfil energético de los edificios, lo cual incluye determinar la demanda y el suministro de energía del edificio y su capacidad de almacenamiento.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/55a4ae74-45e3-4f5c-8646-17149edfbddb,realizar investigaciones ecológicas,"Realizar investigaciones ecológicas y biológicas sobre el terreno y en condiciones controladas, con el empleo de métodos y equipos científicos.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/5641a2af-9eb2-4209-9fc6-856f78f2d2f2,legislación relativa a la contaminación,Conocer la legislación europea y nacional en materia de riesgo de contaminación.,knowledge,sector-specific
http://data.europa.eu/esco/skill/564e86a6-0916-44e6-b3d6-d99bc0c1f194,mitigar el impacto medioambiental de los oleoductos,"Esforzarse por atenuar el impacto potencial que las tuberías y los bienes transportados en ellas pueden tener en el medio ambiente. Invertir tiempo y recursos en la consideración de los efectos ambientales de los oleoductos, las medidas que podrían adoptarse para proteger el medio ambiente y el posible aumento de los costes del proyecto.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/585593ef-d0a3-47a2-82da-14f26d75d83e,bioseguridad en el laboratorio biomédico,"Los principios y métodos de gestión del material infeccioso en el entorno del laboratorio, los niveles de bioseguridad, la clasificación y la evaluación del riesgo, la patogenicidad y la toxicidad de un organismo vivo, así como sus posibles peligros, a fin de minimizar los riesgos para la salud humana y el medio ambiente.",knowledge,sector-specific
http://data.europa.eu/esco/skill/589f0d24-0846-4971-bc6c-a42bb274f69a,construcción hermética,"La construcción hermética se segura de que no haya huecos no deseados en la envolvente del edificio que permitan la entrada o salida de aire y contribuye al rendimiento energético.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/58c089ab-338b-4e4c-8117-7c1fcc89af69,gestionar los artículos donados a una tienda de segunda mano,Coordinar los artículos donados a una tienda de segunda mano; seleccionar los artículos apropiados para reciclar o vender.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/59004ee8-3975-4877-bf82-ff0b8070ef28,poner en marcha planes de acción medioambiental,"Aplicar planes que aborden la gestión de asuntos medioambientales en proyectos, intervenciones en espacios naturales, empresas y otros.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/5944cee9-763e-4b08-99e4-f514bdde14a6,tipos de materiales peligrosos,"Los diferentes tipos de residuos que plantean riesgos para el medio ambiente o la salud y la seguridad públicas, tales como residuos radiactivos, productos químicos y disolventes, productos electrónicos y residuos que contienen mercurio.",knowledge,cross-sector
http://data.europa.eu/esco/skill/59998878-fa14-458a-9085-06b45e89df1b,tipos de bombas de calor,"Varios tipos de bombas de calor utilizadas para producir calor, frío y agua caliente potable utilizando una fuente de energía a baja temperatura y aumentando dicha temperatura.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/5aec5b83-df71-483e-90b9-21e56a0a3cb2,medir el nivel de contaminación,"Realizar mediciones del nivel de contaminación para determinar si se respetan los límites de contaminantes prescritos. Revisar los sistemas de combustión y las vías de escape de los calentadores de agua a gas, los calentadores de aire y equipos similares.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/5b06c369-10db-477d-a8df-987179324001,gestionar procesos de distribución de agua,Asegurarse de que los sistemas de suministro se mantengan y que las operaciones se realicen de manera eficiente y de conformidad con la normativa a fin de garantizar una distribución y un suministro adecuados del agua procedente de la instalación.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/5b91b6d4-345e-4195-a078-218514871e7b,garantizar una utilización eficiente del espacio de almacén,"Instar una utilización eficiente del espacio de almacén, asegurando la máxima eficiencia, cumpliendo al mismo tiempo con los objetivos medioambientales y presupuestarios.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/5be72e00-e506-45ca-a251-b59500d7fca7,proteger los espacios naturales silvestres,Proteger un espacio natural silvestre supervisando los usos y aplicando la normativa.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/5bf756dd-a54a-47cd-80fe-3418fedd1c51,determinar la orientación de paneles solares,"Calcular la colocación óptima de los paneles solares. Tener en cuenta la longitud, los valores de irradiación estacional, la dirección del sur verdadero y la ubicación de cualquier estructura de proyección de sombras para encontrar la mejor ubicación e inclinación para los paneles.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/5bf97b49-74b4-4d4d-9d07-5b51ab1cd704,elaborar programas de vida salvaje,Educar al público y responder a las solicitudes de ayuda e información sobre la vida salvaje de una zona.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/5cddc62d-3958-4390-b17e-0aecb5848c40,eliminar lodos de aguas residuales,"Operar equipos para bombear los lodos del alcantarillado y almacenarlos en contenedores al objeto de transformar los gases que emite en energía. Después de esta fase, secar el lodo y evaluar su posible reutilización como fertilizante. Eliminar los lodos si contienen elementos peligrosos.",skill/competence,cross-sector
http://data.europa.eu/esco/skill/5def6d00-daed-4d21-af9e-47938cf1877f,diseño de edificios sostenibles,"Proceso de creación de edificios con la menor incidencia posible en el medio ambiente. También tiene por objeto mejorar la salud de los ocupantes de un edificio.
	",knowledge,occupation-specific
http://data.europa.eu/esco/skill/5dfd1b83-8b77-444b-94cd-72f8e13472fa,legislación en materia de agricultura,"El conjunto de leyes regionales, nacionales y europeas en el ámbito de la agricultura y la silvicultura en relación con diversas cuestiones como la calidad de los productos, la protección del medio ambiente y el comercio.",knowledge,cross-sector
http://data.europa.eu/esco/skill/5e80353d-53ed-4e64-a5ff-0e3ec52156fa,dirigir funciones logísticas,"Coordinar operaciones logísticas relacionadas con los ciclos de vida de productos, como la distribución, entrega y eliminación final de productos o recursos.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/5efdcf3b-9c19-4b1c-ac41-7347493da37d,almacenar residuos clasificados,"Almacenar los materiales de desecho, los productos y aparatos que se han clasificado en categorías separadas para su reciclado o eliminación en los recipientes y equipos o instalaciones de almacenamiento adecuados.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/5f1f365c-ad8c-4291-9ba5-79e2132a334d,tipos de pilas de combustible,"Tipos de pilas de combustible y sus funcionalidades. Incluye las condiciones de uso de las pilas y los posibles problemas conexos.
   ",knowledge,cross-sector
http://data.europa.eu/esco/skill/60032986-43ac-4c26-a830-c825f3fa205a,diseñar sistemas energéticos de calefacción y refrigeración urbanas,"Diseñar un sistema de calefacción y refrigeración urbanas, en particular calcular la pérdida de calor y la carga de refrigeración y definir la capacidad, el flujo, las temperaturas, los conceptos hidráulicos, etc.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/60097ab6-722e-4a22-9f3e-40aecb24daef,materiales ecológicos,Los tipos y el procesado de materiales orgánicos para fabricar productos o partes de productos.,knowledge,sector-specific
